735.000,833.000
735.000,834.813
735.000,836.625
735.000,838.438
735.000,840.250
735.000,842.063
735.000,843.876
735.000,845.688
735.000,847.501
735.000,849.313
735.000,851.126
735.000,852.938
735.000,854.751
735.000,856.564
735.000,858.376
735.000,860.189
735.000,862.001
735.000,863.814
735.000,865.627
735.000,867.439
735.000,869.252
735.000,871.064
735.000,872.877
735.000,874.690
735.000,876.502
735.000,878.315
735.000,880.127
735.000,881.940
735.000,883.752
735.000,885.565
735.000,887.378
735.000,889.190
735.000,891.003
735.000,892.815
735.000,894.628
735.000,896.441
735.000,898.253
735.000,900.066
735.000,901.878
735.000,903.691
735.000,905.504
735.000,907.316
735.000,909.129
735.000,910.941
735.000,912.754
735.000,914.566
735.000,916.379
735.000,918.192
734.997,920.003
733.715,921.285
732.199,922.000
730.386,922.000
728.574,922.000
726.761,922.000
724.949,922.000
723.136,922.000
721.323,922.000
719.511,922.000
719.000,923.302
719.000,925.114
719.000,926.927
719.000,928.739
719.000,930.552
719.000,932.365
719.000,934.177
719.000,935.990
719.000,937.802
719.000,939.615
719.000,941.428
719.000,943.240
719.000,945.053
719.000,946.865
719.000,948.678
719.000,950.491
719.303,952.000
721.116,952.000
722.928,952.000
724.741,952.000
726.554,952.000
728.366,952.000
730.179,952.000
731.991,952.000
733.568,952.568
734.850,953.850
735.000,955.601
735.000,957.413
735.000,959.226
735.000,961.038
735.000,962.851
735.000,964.664
735.000,966.476
735.000,968.289
735.000,970.101
735.000,971.914
735.000,973.726
735.000,975.539
735.000,977.352
735.000,979.164
735.000,980.977
735.000,982.789
735.000,984.602
735.000,986.415
735.000,988.227
735.000,990.040
735.000,991.852
735.000,993.665
735.000,995.478
735.000,997.290
735.000,999.103
735.000,1000.915
735.000,1002.728
735.000,1004.541
735.000,1006.353
735.000,1008.166
735.000,1009.978
735.000,1011.791
735.000,1013.603
735.000,1015.416
735.000,1017.229
735.000,1019.041
735.000,1020.854
735.000,1022.666
735.000,1024.479
735.000,1026.292
735.000,1028.104
735.000,1029.917
735.000,1031.729
735.000,1033.542
735.000,1035.355
735.000,1037.167
735.000,1038.980
735.000,1040.792
735.000,1042.605
736.417,1043.000
738.230,1043.000
740.043,1043.000
741.855,1043.000
743.668,1043.000
745.480,1043.000
747.293,1043.000
749.106,1043.000
750.918,1043.000
752.731,1043.000
754.543,1043.000
756.356,1043.000
758.169,1043.000
