751.581,850.563
751.439,851.526
751.505,852.668
751.493,853.755
751.488,854.828
751.518,855.910
751.541,856.994
751.529,858.074
751.487,859.151
751.422,860.226
751.343,861.298
751.260,862.371
751.181,863.443
751.114,864.518
751.061,865.593
751.018,866.670
750.987,867.748
750.965,868.827
750.951,869.907
750.945,870.988
750.944,872.070
750.948,873.152
750.956,874.234
750.966,875.317
750.977,876.400
750.988,877.483
750.998,878.565
751.007,879.648
751.014,880.731
751.019,881.813
751.023,882.895
751.025,883.977
751.027,885.059
751.027,886.141
751.026,887.222
751.025,888.304
751.022,889.385
751.019,890.467
751.016,891.548
751.012,892.629
751.008,893.711
751.003,894.792
750.999,895.873
750.994,896.954
750.990,898.035
750.986,899.116
750.983,900.197
750.980,901.279
750.977,902.360
750.975,903.441
750.975,904.523
750.976,905.604
750.979,906.686
750.984,907.768
750.991,908.851
751.000,909.933
751.013,911.017
751.029,912.101
751.049,913.185
751.065,914.269
751.069,915.353
751.051,916.435
751.001,917.515
750.906,918.589
750.610,919.530
749.796,920.051
748.653,920.153
747.508,920.119
746.473,920.126
745.362,920.069
744.221,920.034
743.342,920.312
742.969,921.109
742.931,922.220
742.974,923.362
743.010,924.453
743.041,925.521
743.071,926.589
743.099,927.658
743.125,928.729
743.149,929.802
743.172,930.876
743.192,931.951
743.210,933.028
743.226,934.106
743.240,935.186
743.251,936.266
743.259,937.348
743.265,938.430
743.268,939.513
743.268,940.597
743.264,941.681
743.258,942.766
743.248,943.852
743.235,944.938
743.218,946.024
743.198,947.110
743.173,948.197
743.145,949.283
743.113,950.370
743.076,951.459
743.030,952.559
742.973,953.674
743.117,954.633
743.867,955.052
744.872,955.146
745.925,955.121
747.042,955.043
748.235,954.980
749.403,955.045
750.311,955.404
750.794,956.167
750.969,957.199
751.020,958.311
751.043,959.412
751.048,960.502
751.041,961.583
751.030,962.661
751.019,963.740
751.010,964.818
751.002,965.897
750.996,966.977
750.992,968.057
750.989,969.138
750.987,970.219
750.986,971.300
750.986,972.382
750.986,973.464
750.988,974.546
750.990,975.629
750.992,976.711
750.995,977.794
750.997,978.876
751.000,979.959
751.003,981.041
751.005,982.123
751.007,983.205
751.009,984.287
751.009,985.369
751.010,986.451
751.009,987.532
751.009,988.613
751.007,989.694
751.006,990.775
751.004,991.856
751.002,992.937
750.999,994.018
750.997,995.099
750.995,996.181
750.992,997.263
750.990,998.345
750.989,999.427
750.988,1000.509
750.988,1001.592
750.990,1002.674
750.994,1003.756
751.000,1004.838
751.008,1005.919
751.019,1007.000
751.033,1008.081
751.050,1009.161
751.067,1010.241
751.085,1011.322
751.101,1012.402
751.116,1013.483
751.127,1014.565
751.135,1015.647
751.138,1016.730
751.134,1017.815
751.124,1018.901
751.110,1019.981
751.104,1021.039
751.122,1022.113
751.189,1023.251
751.369,1024.348
751.753,1025.235
752.518,1025.653
753.577,1025.676
754.705,1025.610
755.797,1025.643
756.869,1025.724
757.939,1025.800
759.011,1025.862
760.085,1025.911
761.161,1025.949
762.239,1025.976
763.317,1025.995
764.397,1026.007
765.478,1026.014
766.559,1026.016
767.641,1026.016
768.723,1026.015
769.805,1026.015
770.887,1026.014
771.968,1026.013
773.050,1026.012
774.132,1026.011
775.214,1026.010
776.296,1026.010
777.378,1026.009
778.459,1026.008
779.541,1026.008
780.623,1026.007
781.705,1026.006
782.787,1026.006
783.868,1026.005
784.950,1026.005
786.032,1026.004
787.114,1026.004
788.196,1026.003
789.277,1026.003
790.359,1026.002
791.441,1026.002
792.523,1026.001
793.604,1026.001
794.686,1026.001
795.768,1026.000
796.849,1026.000
797.931,1026.000
799.013,1025.999
800.095,1025.999
801.176,1025.999
802.258,1025.998
803.340,1025.998
804.422,1025.998
805.503,1025.998
806.585,1025.998
807.667,1025.997
808.748,1025.997
809.830,1025.997
810.912,1025.997
811.993,1025.997
813.075,1025.997
814.157,1025.997
815.238,1025.997
816.320,1025.997
817.402,1025.997
818.483,1025.997
819.565,1025.996
820.647,1025.996
821.728,1025.996
822.810,1025.996
823.892,1025.996
824.973,1025.996
826.055,1025.997
827.137,1025.997
828.218,1025.997
829.300,1025.997
830.382,1025.997
831.463,1025.997
832.545,1025.997
833.627,1025.997
834.708,1025.997
835.790,1025.997
836.872,1025.997
837.953,1025.997
839.035,1025.997
840.117,1025.997
841.198,1025.998
842.280,1025.998
843.362,1025.998
844.443,1025.998
845.525,1025.998
846.606,1025.998
847.688,1025.998
848.770,1025.998
849.851,1025.998
850.933,1025.999
852.015,1025.999
853.096,1025.999
854.178,1025.999
855.260,1025.999
856.341,1025.999
857.423,1025.999
858.504,1025.999
859.586,1025.999
860.668,1026.000
861.749,1026.000
862.831,1026.000
863.913,1026.000
864.994,1026.000
866.076,1026.000
867.158,1026.000
868.239,1026.000
869.321,1026.000
870.403,1026.000
871.484,1026.000
872.566,1026.000
873.648,1026.001
874.729,1026.001
875.811,1026.001
876.893,1026.001
877.974,1026.001
879.056,1026.001
880.137,1026.001
881.219,1026.001
882.301,1026.001
883.382,1026.001
884.464,1026.001
885.546,1026.001
886.627,1026.001
887.709,1026.001
888.791,1026.001
889.872,1026.001
890.954,1026.001
892.036,1026.001
893.117,1026.001
894.199,1026.001
895.281,1026.001
896.362,1026.001
897.444,1026.001
898.526,1026.001
899.607,1026.001
900.689,1026.001
901.771,1026.001
902.852,1026.001
903.934,1026.001
905.016,1026.001
906.097,1026.001
907.179,1026.001
908.261,1026.001
909.342,1026.001
910.424,1026.001
911.506,1026.001
